_H:	|batch	|epoch	$train_mode	|trial	|tick	$trial_name	$obj	$rot	$output_name	%minus_cycles	%sse	%norm_err	%cos_err	%cos_err_prv	%cos_err_vs_prv	%V1h_cos_err	%V1h_cos_err_prv	%V1h_cos_err_vs_prv	%V2h_cos_err	%V2h_cos_err_prv	%V2h_cos_err_vs_prv	%Output_act_m	%ext_rew
_D:	0	14	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	21.8381	0.0264757	0.786865	0.389757	0.397108	0.786865	0.389757	0.397108	0	0	0	0.878598	0
_D:	0	14	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	19.4666	0.0243056	0.821446	0.473124	0.348322	0.821446	0.473124	0.348322	0	0	0	0.871389	0
_D:	0	14	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	15.5755	0.0212674	0.857916	0.497818	0.360099	0.857916	0.497818	0.360099	0	0	0	0.844047	0
_D:	0	14	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	13.5518	0.0212674	0.88084	0.514837	0.366004	0.88084	0.514837	0.366004	0	0	0	0.827857	0
_D:	0	14	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	12.7994	0.0147569	0.886216	0.543485	0.342731	0.886216	0.543485	0.342731	0	0	0	0.827599	0
_D:	0	14	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	19.2701	0.0238715	0.811448	0.544987	0.26646	0.811448	0.544987	0.26646	0	0	0	0.778201	0
_D:	0	14	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	18.1529	0.0230035	0.837915	0.519413	0.318502	0.837915	0.519413	0.318502	0	0	0	0.836224	0
_D:	0	14	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	22.1115	0.0290799	0.772437	0.494276	0.278161	0.772437	0.494276	0.278161	0	0	0	0.877268	0
_D:	0	14	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	21.4957	0.0286458	0.759032	0.454686	0.304346	0.759032	0.454686	0.304346	0	0	0	0.883153	0
_D:	0	14	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	20.252	0.0230035	0.781928	0.371969	0.409958	0.781928	0.371969	0.409958	0	0	0	0.878896	0
_D:	0	14	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	21.6146	0.0256076	0.764392	0.471879	0.292513	0.764392	0.471879	0.292513	0	0	0	0.841002	0
_D:	0	14	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	17.5839	0.0238715	0.823697	0.445884	0.377813	0.823697	0.445884	0.377813	0	0	0	0.858973	0
_D:	0	14	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	20.9486	0.0269097	0.763709	0.522788	0.24092	0.763709	0.522788	0.24092	0	0	0	0.844945	0
_D:	0	14	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	20.6736	0.0260417	0.774708	0.325438	0.44927	0.774708	0.325438	0.44927	0	0	0	0.876638	0
_D:	0	14	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	21.6662	0.0264757	0.751109	0.350769	0.40034	0.751109	0.350769	0.40034	0	0	0	0.867579	0
_D:	0	15	"TRAIN"	1	1	"4_S+T+"	"04"	"012"	""	50	0	0	0	0	0	0.751109	0.350769	0.40034	0	0	0	5.89783e-05	0
_D:	0	15	"TRAIN"	2	2	"4_S+T+"	"04"	"024"	""	50	17.8695	0.0225694	0.760485	0.208528	0.551957	0.760485	0.208528	0.551957	0	0	0	0.0799422	0
_D:	0	15	"TRAIN"	3	3	"4_S+T+"	"04"	"036"	""	50	11.2296	0.0134549	0.849067	0.626966	0.222101	0.849067	0.626966	0.222101	0	0	0	0.617666	0
_D:	0	15	"TRAIN"	4	4	"4_S+T+"	"04"	"048"	""	50	15.6856	0.0143229	0.78121	0.537771	0.243439	0.78121	0.537771	0.243439	0	0	0	0.626491	0
_D:	0	15	"TRAIN"	5	5	"4_S+T+"	"04"	"060"	""	50	15.1042	0.016059	0.789382	0.553807	0.235575	0.789382	0.553807	0.235575	0	0	0	0.699401	0
_D:	0	15	"TRAIN"	6	6	"4_S+T+"	"04"	"072"	""	50	17.091	0.0182292	0.70427	0.474658	0.229613	0.70427	0.474658	0.229613	0	0	0	0.762766	0
_D:	0	15	"TRAIN"	7	7	"4_S+T+"	"04"	"084"	""	50	22.411	0.015625	0.648282	0.463352	0.18493	0.648282	0.463352	0.18493	0	0	0	0.786424	0
_D:	0	15	"TRAIN"	8	8	"4_S+T+"	"04"	"096"	""	50	23.1978	0.0277778	0.717025	0.506851	0.210174	0.717025	0.506851	0.210174	0	0	0	0.792233	0
_D:	0	15	"TRAIN"	9	9	"4_S+T+"	"04"	"108"	""	50	20.4979	0.0282118	0.796411	0.542755	0.253656	0.796411	0.542755	0.253656	0	0	0	0.765961	0
_D:	0	15	"TRAIN"	10	10	"4_S+T+"	"04"	"120"	""	50	19.7301	0.0243056	0.79012	0.665921	0.124199	0.79012	0.665921	0.124199	0	0	0	0.76201	0
_D:	0	15	"TRAIN"	11	11	"4_S+T+"	"04"	"132"	""	50	18.263	0.0208333	0.783724	0.662833	0.120891	0.783724	0.662833	0.120891	0	0	0	0.763427	0
_D:	0	15	"TRAIN"	12	12	"4_S+T+"	"04"	"144"	""	50	18.2397	0.0260417	0.779203	0.667181	0.112022	0.779203	0.667181	0.112022	0	0	0	0.735639	0
_D:	0	15	"TRAIN"	13	13	"4_S+T+"	"04"	"156"	""	50	16.9635	0.0260417	0.804536	0.652103	0.152433	0.804536	0.652103	0.152433	0	0	0	0.689674	0
_D:	0	15	"TRAIN"	14	14	"4_S+T+"	"04"	"168"	""	50	20.3005	0.0264757	0.755211	0.534681	0.220529	0.755211	0.534681	0.220529	0	0	0	0.632263	0
_D:	0	15	"TRAIN"	15	15	"4_S+T+"	"04"	"180"	""	50	13.9064	0.015625	0.820605	0.569909	0.250697	0.820605	0.569909	0.250697	0	0	0	0.622506	0
_D:	0	15	"TRAIN"	16	16	"4_S+T+"	"04"	"192"	""	50	11.5464	0.0134549	0.836992	0.555062	0.28193	0.836992	0.555062	0.28193	0	0	0	0.719633	0
_D:	0	15	"TRAIN"	17	17	"4_S+T+"	"04"	"204"	""	50	10.7707	0.0121528	0.851626	0.538295	0.313331	0.851626	0.538295	0.313331	0	0	0	0.765137	0
_D:	0	15	"TRAIN"	18	18	"4_S+T+"	"04"	"216"	""	50	9.03831	0.0138889	0.87503	0.635965	0.239065	0.87503	0.635965	0.239065	0	0	0	0.761688	0
_D:	0	15	"TRAIN"	19	19	"4_S+T+"	"04"	"228"	""	50	12.3319	0.0117188	0.819007	0.51438	0.304627	0.819007	0.51438	0.304627	0	0	0	0.757556	0
_D:	0	15	"TRAIN"	20	20	"4_S+T+"	"04"	"240"	""	50	12.8302	0.0108507	0.778187	0.567612	0.210575	0.778187	0.567612	0.210575	0	0	0	0.782681	0
_D:	0	15	"TRAIN"	21	21	"4_S+T+"	"04"	"252"	""	50	16.7333	0.0130208	0.680832	0.451404	0.229428	0.680832	0.451404	0.229428	0	0	0	0.785437	0
_D:	0	15	"TRAIN"	22	22	"4_S+T+"	"04"	"264"	""	50	18.6234	0.0138889	0.677252	0.475047	0.202205	0.677252	0.475047	0.202205	0	0	0	0.776398	0
_D:	0	15	"TRAIN"	23	23	"4_S+T+"	"04"	"276"	""	50	15.9743	0.0203993	0.774122	0.505587	0.268535	0.774122	0.505587	0.268535	0	0	0	0.781529	0
_D:	0	15	"TRAIN"	24	24	"4_S+T+"	"04"	"288"	""	50	14.3837	0.0203993	0.810809	0.597494	0.213315	0.810809	0.597494	0.213315	0	0	0	0.755337	0
_D:	0	15	"TRAIN"	25	25	"4_S+T+"	"04"	"300"	""	50	16.0502	0.0190972	0.796241	0.687229	0.109012	0.796241	0.687229	0.109012	0	0	0	0.769687	0
_D:	0	15	"TRAIN"	26	26	"4_S+T+"	"04"	"312"	""	50	17.1936	0.0225694	0.796368	0.655378	0.14099	0.796368	0.655378	0.14099	0	0	0	0.77897	0
_D:	0	15	"TRAIN"	27	27	"4_S+T+"	"04"	"324"	""	50	19.2163	0.0273438	0.763536	0.662499	0.101037	0.763536	0.662499	0.101037	0	0	0	0.78289	0
_D:	0	15	"TRAIN"	28	28	"4_S+T+"	"04"	"336"	""	50	17.528	0.0225694	0.779917	0.610961	0.168956	0.779917	0.610961	0.168956	0	0	0	0.774218	0
_D:	0	15	"TRAIN"	29	29	"4_S+T+"	"04"	"348"	""	50	14.6462	0.0203993	0.809321	0.543343	0.265978	0.809321	0.543343	0.265978	0	0	0	0.746484	0
_D:	0	15	"TRAIN"	30	30	"4_S+T+"	"04"	"000"	""	50	16.8736	0.0177951	0.796639	0.551922	0.244717	0.796639	0.551922	0.244717	0	0	0	0.761557	0
_D:	0	16	"TRAIN"	1	1	"4_S+T+"	"02"	"012"	""	50	0	0	0	0	0	0.796639	0.551922	0.244717	0	0	0	0.000287019	0
_D:	0	16	"TRAIN"	2	2	"4_S+T+"	"02"	"024"	""	50	23.1857	0.0277778	0.722891	0.34507	0.377821	0.722891	0.34507	0.377821	0	0	0	0.000618837	0
_D:	0	16	"TRAIN"	3	3	"4_S+T+"	"02"	"036"	""	50	21.2667	0.0295139	0.732697	0.409513	0.323184	0.732697	0.409513	0.323184	0	0	0	0.000440701	0
_D:	0	16	"TRAIN"	4	4	"4_S+T+"	"02"	"048"	""	50	26.5772	0.0273438	0.643662	0.284951	0.358711	0.643662	0.284951	0.358711	0	0	0	0.00438844	0
_D:	0	16	"TRAIN"	5	5	"4_S+T+"	"02"	"060"	""	50	16.0011	0.0212674	0.727839	0.385531	0.342308	0.727839	0.385531	0.342308	0	0	0	0.00713588	0
_D:	0	16	"TRAIN"	6	6	"4_S+T+"	"02"	"072"	""	50	17.4801	0.0190972	0.686193	0.617755	0.0684379	0.686193	0.617755	0.0684379	0	0	0	0.013115	0
_D:	0	16	"TRAIN"	7	7	"4_S+T+"	"02"	"084"	""	50	20.8061	0.0212674	0.601336	0.384368	0.216968	0.601336	0.384368	0.216968	0	0	0	0.0171701	0
_D:	0	16	"TRAIN"	8	8	"4_S+T+"	"02"	"096"	""	50	23.5746	0.0217014	0.601839	0.41235	0.189489	0.601839	0.41235	0.189489	0	0	0	0.0121799	0
_D:	0	16	"TRAIN"	9	9	"4_S+T+"	"02"	"108"	""	50	30.2131	0.0303819	0.549429	0.441348	0.108081	0.549429	0.441348	0.108081	0	0	0	0.0189168	0
_D:	0	16	"TRAIN"	10	10	"4_S+T+"	"02"	"120"	""	50	25.2786	0.03125	0.734358	0.450399	0.28396	0.734358	0.450399	0.28396	0	0	0	0.0535096	0
_D:	0	16	"TRAIN"	11	11	"4_S+T+"	"02"	"132"	""	50	17.0902	0.0247396	0.842708	0.574813	0.267895	0.842708	0.574813	0.267895	0	0	0	0.81639	0
_D:	0	16	"TRAIN"	12	12	"4_S+T+"	"02"	"144"	""	50	18.3582	0.0243056	0.830779	0.706306	0.124473	0.830779	0.706306	0.124473	0	0	0	0.847825	0
_D:	0	16	"TRAIN"	13	13	"4_S+T+"	"02"	"156"	""	50	17.806	0.0225694	0.825539	0.714002	0.111537	0.825539	0.714002	0.111537	0	0	0	0.850345	0
_D:	0	16	"TRAIN"	14	14	"4_S+T+"	"02"	"168"	""	50	17.4014	0.0264757	0.828938	0.718208	0.11073	0.828938	0.718208	0.11073	0	0	0	0.846378	0
_D:	0	16	"TRAIN"	15	15	"4_S+T+"	"02"	"180"	""	50	20.4363	0.0269097	0.796309	0.673158	0.123151	0.796309	0.673158	0.123151	0	0	0	0.84902	0
_D:	0	16	"TRAIN"	16	16	"4_S+T+"	"02"	"192"	""	50	20.2643	0.0282118	0.809601	0.522601	0.287	0.809601	0.522601	0.287	0	0	0	0.803639	0
_D:	0	16	"TRAIN"	17	17	"4_S+T+"	"02"	"204"	""	50	19.1936	0.0282118	0.793182	0.47242	0.320762	0.793182	0.47242	0.320762	0	0	0	0.0461487	0
_D:	0	16	"TRAIN"	18	18	"4_S+T+"	"02"	"216"	""	50	19.5305	0.0221354	0.741609	0.413058	0.32855	0.741609	0.413058	0.32855	0	0	0	0.00101921	0
_D:	0	16	"TRAIN"	19	19	"4_S+T+"	"02"	"228"	""	50	18.6138	0.0195312	0.729452	0.287953	0.441498	0.729452	0.287953	0.441498	0	0	0	0.0091774	0
_D:	0	16	"TRAIN"	20	20	"4_S+T+"	"02"	"240"	""	50	16.8231	0.0212674	0.75013	0.432587	0.317543	0.75013	0.432587	0.317543	0	0	0	0.00904525	0
_D:	0	16	"TRAIN"	21	21	"4_S+T+"	"02"	"252"	""	50	17.4819	0.0234375	0.730757	0.635684	0.0950732	0.730757	0.635684	0.0950732	0	0	0	0.00531085	0
_D:	0	16	"TRAIN"	22	22	"4_S+T+"	"02"	"264"	""	50	19.1271	0.0182292	0.618293	0.414216	0.204077	0.618293	0.414216	0.204077	0	0	0	0.0211209	0
_D:	0	16	"TRAIN"	23	23	"4_S+T+"	"02"	"276"	""	50	23.1557	0.0195312	0.579143	0.405986	0.173157	0.579143	0.405986	0.173157	0	0	0	0.0452353	0
_D:	0	16	"TRAIN"	24	24	"4_S+T+"	"02"	"288"	""	50	17.445	0.015625	0.749081	0.444774	0.304307	0.749081	0.444774	0.304307	0	0	0	0.594357	0
_D:	0	16	"TRAIN"	25	25	"4_S+T+"	"02"	"300"	""	50	21.6981	0.0243056	0.733563	0.471832	0.261731	0.733563	0.471832	0.261731	0	0	0	0.746942	0
_D:	0	16	"TRAIN"	26	26	"4_S+T+"	"02"	"312"	""	50	21.4037	0.0282118	0.783184	0.584028	0.199156	0.783184	0.584028	0.199156	0	0	0	0.781205	0
_D:	0	16	"TRAIN"	27	27	"4_S+T+"	"02"	"324"	""	50	20.2173	0.0269097	0.812175	0.634723	0.177452	0.812175	0.634723	0.177452	0	0	0	0.848384	0
_D:	0	16	"TRAIN"	28	28	"4_S+T+"	"02"	"336"	""	50	18.4833	0.0243056	0.825139	0.713425	0.111714	0.825139	0.713425	0.111714	0	0	0	0.858659	0
_D:	0	16	"TRAIN"	29	29	"4_S+T+"	"02"	"348"	""	50	16.3031	0.0247396	0.841199	0.720525	0.120674	0.841199	0.720525	0.120674	0	0	0	0.853152	0
_D:	0	16	"TRAIN"	30	30	"4_S+T+"	"02"	"000"	""	50	17.5099	0.0243056	0.820832	0.643252	0.17758	0.820832	0.643252	0.17758	0	0	0	0.848452	0
_D:	0	17	"TRAIN"	1	1	"4_S+T+"	"04"	"012"	""	50	0	0	0	0	0	0.820832	0.643252	0.17758	0	0	0	0.000169543	0
_D:	0	17	"TRAIN"	2	2	"4_S+T+"	"04"	"024"	""	50	16.6247	0.016059	0.768348	0.163653	0.604695	0.768348	0.163653	0.604695	0	0	0	0.664455	0
_D:	0	17	"TRAIN"	3	3	"4_S+T+"	"04"	"036"	""	50	6.75575	0.0078125	0.908025	0.626966	0.281059	0.908025	0.626966	0.281059	0	0	0	0.73117	0
_D:	0	17	"TRAIN"	4	4	"4_S+T+"	"04"	"048"	""	50	14.3975	0.0121528	0.794539	0.537771	0.256768	0.794539	0.537771	0.256768	0	0	0	0.709723	0
_D:	0	17	"TRAIN"	5	5	"4_S+T+"	"04"	"060"	""	50	10.356	0.00868056	0.824588	0.553807	0.27078	0.824588	0.553807	0.27078	0	0	0	0.726985	0
_D:	0	17	"TRAIN"	6	6	"4_S+T+"	"04"	"072"	""	50	15.8957	0.0143229	0.726354	0.474658	0.251697	0.726354	0.474658	0.251697	0	0	0	0.767336	0
_D:	0	17	"TRAIN"	7	7	"4_S+T+"	"04"	"084"	""	50	16.9882	0.0138889	0.731571	0.463352	0.268219	0.731571	0.463352	0.268219	0	0	0	0.771792	0
_D:	0	17	"TRAIN"	8	8	"4_S+T+"	"04"	"096"	""	50	17.3344	0.015625	0.74884	0.506851	0.241989	0.74884	0.506851	0.241989	0	0	0	0.723176	0
_D:	0	17	"TRAIN"	9	9	"4_S+T+"	"04"	"108"	""	50	15.2545	0.0217014	0.825731	0.542755	0.282976	0.825731	0.542755	0.282976	0	0	0	0.769926	0
_D:	0	17	"TRAIN"	10	10	"4_S+T+"	"04"	"120"	""	50	18.2113	0.0186632	0.785215	0.665921	0.119294	0.785215	0.665921	0.119294	0	0	0	0.771079	0
_D:	0	17	"TRAIN"	11	11	"4_S+T+"	"04"	"132"	""	50	14.9137	0.0199653	0.822763	0.662833	0.15993	0.822763	0.662833	0.15993	0	0	0	0.77899	0
_D:	0	17	"TRAIN"	12	12	"4_S+T+"	"04"	"144"	""	50	13.4098	0.0208333	0.840285	0.667181	0.173104	0.840285	0.667181	0.173104	0	0	0	0.759391	0
_D:	0	17	"TRAIN"	13	13	"4_S+T+"	"04"	"156"	""	50	14.3758	0.0212674	0.823142	0.652103	0.171039	0.823142	0.652103	0.171039	0	0	0	0.732582	0
_D:	0	17	"TRAIN"	14	14	"4_S+T+"	"04"	"168"	""	50	18.6876	0.0217014	0.76403	0.534681	0.229349	0.76403	0.534681	0.229349	0	0	0	0.699756	0
_D:	0	17	"TRAIN"	15	15	"4_S+T+"	"04"	"180"	""	50	13.8379	0.0147569	0.818524	0.569909	0.248615	0.818524	0.569909	0.248615	0	0	0	0.666186	0
_D:	0	17	"TRAIN"	16	16	"4_S+T+"	"04"	"192"	""	50	10.6086	0.0117188	0.847791	0.555062	0.292729	0.847791	0.555062	0.292729	0	0	0	0.734514	0
_D:	0	17	"TRAIN"	17	17	"4_S+T+"	"04"	"204"	""	50	8.65208	0.0112847	0.880727	0.538295	0.342432	0.880727	0.538295	0.342432	0	0	0	0.776128	0
_D:	0	17	"TRAIN"	18	18	"4_S+T+"	"04"	"216"	""	50	6.11765	0.00998264	0.91196	0.635965	0.275995	0.91196	0.635965	0.275995	0	0	0	0.790036	0
_D:	0	17	"TRAIN"	19	19	"4_S+T+"	"04"	"228"	""	50	9.03837	0.00954861	0.86347	0.51438	0.34909	0.86347	0.51438	0.34909	0	0	0	0.754968	0
_D:	0	17	"TRAIN"	20	20	"4_S+T+"	"04"	"240"	""	50	10.0929	0.0121528	0.817999	0.567612	0.250387	0.817999	0.567612	0.250387	0	0	0	0.787986	0
_D:	0	17	"TRAIN"	21	21	"4_S+T+"	"04"	"252"	""	50	13.0794	0.0112847	0.757272	0.451404	0.305868	0.757272	0.451404	0.305868	0	0	0	0.812097	0
_D:	0	17	"TRAIN"	22	22	"4_S+T+"	"04"	"264"	""	50	14.8623	0.015191	0.7449	0.475047	0.269853	0.7449	0.475047	0.269853	0	0	0	0.787278	0
_D:	0	17	"TRAIN"	23	23	"4_S+T+"	"04"	"276"	""	50	12.3984	0.0190972	0.823858	0.505587	0.318271	0.823858	0.505587	0.318271	0	0	0	0.746676	0
_D:	0	17	"TRAIN"	24	24	"4_S+T+"	"04"	"288"	""	50	14.1337	0.0203993	0.811201	0.597494	0.213707	0.811201	0.597494	0.213707	0	0	0	0.746581	0
_D:	0	17	"TRAIN"	25	25	"4_S+T+"	"04"	"300"	""	50	13.5426	0.0186632	0.821189	0.687229	0.13396	0.821189	0.687229	0.13396	0	0	0	0.751052	0
_D:	0	17	"TRAIN"	26	26	"4_S+T+"	"04"	"312"	""	50	11.9034	0.0190972	0.858072	0.655378	0.202695	0.858072	0.655378	0.202695	0	0	0	0.755165	0
_D:	0	17	"TRAIN"	27	27	"4_S+T+"	"04"	"324"	""	50	11.2018	0.0182292	0.860101	0.662499	0.197603	0.860101	0.662499	0.197603	0	0	0	0.757826	0
_D:	0	17	"TRAIN"	28	28	"4_S+T+"	"04"	"336"	""	50	14.9896	0.0182292	0.806499	0.610961	0.195538	0.806499	0.610961	0.195538	0	0	0	0.756873	0
_D:	0	17	"TRAIN"	29	29	"4_S+T+"	"04"	"348"	""	50	15.1134	0.015625	0.79573	0.543343	0.252386	0.79573	0.543343	0.252386	0	0	0	0.741259	0
_D:	0	17	"TRAIN"	30	30	"4_S+T+"	"04"	"000"	""	50	14.257	0.0134549	0.80986	0.551922	0.257938	0.80986	0.551922	0.257938	0	0	0	0.747253	0
_D:	0	18	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.80986	0.551922	0.257938	0	0	0	0	0
_D:	0	18	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	14.8491	0.0195312	0.845604	0.375173	0.470432	0.845604	0.375173	0.470432	0	0	0	0.826589	0
_D:	0	18	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	11.8372	0.0182292	0.887044	0.502445	0.384599	0.887044	0.502445	0.384599	0	0	0	0.876915	0
_D:	0	18	"TRAIN"	4	4	"4_S+T+"	"01"	"048"	""	50	11.0752	0.0169271	0.891989	0.551754	0.340235	0.891989	0.551754	0.340235	0	0	0	0.864875	0
_D:	0	18	"TRAIN"	5	5	"4_S+T+"	"01"	"060"	""	50	10.7555	0.0173611	0.903534	0.527911	0.375623	0.903534	0.527911	0.375623	0	0	0	0.854414	0
_D:	0	18	"TRAIN"	6	6	"4_S+T+"	"01"	"072"	""	50	10.6136	0.0147569	0.903749	0.533387	0.370362	0.903749	0.533387	0.370362	0	0	0	0.843046	0
_D:	0	18	"TRAIN"	7	7	"4_S+T+"	"01"	"084"	""	50	10.2357	0.0147569	0.910792	0.489256	0.421536	0.910792	0.489256	0.421536	0	0	0	0.852628	0
_D:	0	18	"TRAIN"	8	8	"4_S+T+"	"01"	"096"	""	50	10.7508	0.0173611	0.892403	0.499317	0.393086	0.892403	0.499317	0.393086	0	0	0	0.869667	0
_D:	0	18	"TRAIN"	9	9	"4_S+T+"	"01"	"108"	""	50	12.9162	0.0199653	0.858156	0.425827	0.432329	0.858156	0.425827	0.432329	0	0	0	0.865778	0
_D:	0	18	"TRAIN"	10	10	"4_S+T+"	"01"	"120"	""	50	12.1903	0.0169271	0.867293	0.302907	0.564386	0.867293	0.302907	0.564386	0	0	0	0.85579	0
_D:	0	18	"TRAIN"	11	11	"4_S+T+"	"01"	"132"	""	50	13.5304	0.0199653	0.857166	0.415827	0.441339	0.857166	0.415827	0.441339	0	0	0	0.82293	0
_D:	0	18	"TRAIN"	12	12	"4_S+T+"	"01"	"144"	""	50	13.5877	0.0182292	0.855795	0.421278	0.434517	0.855795	0.421278	0.434517	0	0	0	0.807999	0
_D:	0	18	"TRAIN"	13	13	"4_S+T+"	"01"	"156"	""	50	13.8072	0.0134549	0.845097	0.472044	0.373054	0.845097	0.472044	0.373054	0	0	0	0.84273	0
_D:	0	18	"TRAIN"	14	14	"4_S+T+"	"01"	"168"	""	50	10.9487	0.016059	0.874105	0.368956	0.505149	0.874105	0.368956	0.505149	0	0	0	0.851174	0
_D:	0	18	"TRAIN"	15	15	"4_S+T+"	"01"	"180"	""	50	19.0326	0.0251736	0.80433	0.294391	0.50994	0.80433	0.294391	0.50994	0	0	0	0.864879	0
_D:	0	18	"TRAIN"	16	16	"4_S+T+"	"01"	"192"	""	50	13.5389	0.0186632	0.870143	0.389757	0.480386	0.870143	0.389757	0.480386	0	0	0	0.868528	0
_D:	0	18	"TRAIN"	17	17	"4_S+T+"	"01"	"204"	""	50	14.6079	0.0169271	0.86075	0.473124	0.387626	0.86075	0.473124	0.387626	0	0	0	0.869913	0
_D:	0	18	"TRAIN"	18	18	"4_S+T+"	"01"	"216"	""	50	13.9887	0.0234375	0.870654	0.497818	0.372836	0.870654	0.497818	0.372836	0	0	0	0.844801	0
_D:	0	18	"TRAIN"	19	19	"4_S+T+"	"01"	"228"	""	50	11.8294	0.0199653	0.887748	0.514837	0.372911	0.887748	0.514837	0.372911	0	0	0	0.839658	0
_D:	0	18	"TRAIN"	20	20	"4_S+T+"	"01"	"240"	""	50	10.7297	0.0134549	0.892949	0.543485	0.349464	0.892949	0.543485	0.349464	0	0	0	0.832512	0
_D:	0	18	"TRAIN"	21	21	"4_S+T+"	"01"	"252"	""	50	14.9547	0.0190972	0.850229	0.544987	0.305242	0.850229	0.544987	0.305242	0	0	0	0.814368	0
_D:	0	18	"TRAIN"	22	22	"4_S+T+"	"01"	"264"	""	50	12.8255	0.0186632	0.877944	0.519413	0.358531	0.877944	0.519413	0.358531	0	0	0	0.825287	0
_D:	0	18	"TRAIN"	23	23	"4_S+T+"	"01"	"276"	""	50	13.5574	0.0212674	0.853683	0.494276	0.359407	0.853683	0.494276	0.359407	0	0	0	0.851161	0
_D:	0	18	"TRAIN"	24	24	"4_S+T+"	"01"	"288"	""	50	14.2163	0.0221354	0.844975	0.454686	0.390289	0.844975	0.454686	0.390289	0	0	0	0.865809	0
_D:	0	18	"TRAIN"	25	25	"4_S+T+"	"01"	"300"	""	50	14.1169	0.0217014	0.841933	0.371969	0.469964	0.841933	0.371969	0.469964	0	0	0	0.866012	0
_D:	0	18	"TRAIN"	26	26	"4_S+T+"	"01"	"312"	""	50	21.7594	0.0234375	0.762942	0.471879	0.291062	0.762942	0.471879	0.291062	0	0	0	0.832124	0
_D:	0	18	"TRAIN"	27	27	"4_S+T+"	"01"	"324"	""	50	15.1274	0.0195312	0.843331	0.445884	0.397447	0.843331	0.445884	0.397447	0	0	0	0.860953	0
_D:	0	18	"TRAIN"	28	28	"4_S+T+"	"01"	"336"	""	50	15.045	0.0190972	0.832969	0.522788	0.310181	0.832969	0.522788	0.310181	0	0	0	0.84613	0
_D:	0	18	"TRAIN"	29	29	"4_S+T+"	"01"	"348"	""	50	11.3126	0.0173611	0.881425	0.325438	0.555987	0.881425	0.325438	0.555987	0	0	0	0.877671	0
_D:	0	18	"TRAIN"	30	30	"4_S+T+"	"01"	"000"	""	50	16.1317	0.0203993	0.810693	0.350769	0.459925	0.810693	0.350769	0.459925	0	0	0	0.865682	0
_D:	0	19	"TRAIN"	1	1	"4_S+T+"	"01"	"012"	""	50	0	0	0	0	0	0.810693	0.350769	0.459925	0	0	0	0.867321	0
_D:	0	19	"TRAIN"	2	2	"4_S+T+"	"01"	"024"	""	50	16.1731	0.0269097	0.86062	0.446145	0.414475	0.86062	0.446145	0.414475	0	0	0	0.87039	0
_D:	0	19	"TRAIN"	3	3	"4_S+T+"	"01"	"036"	""	50	12.4868	0.0208333	0.886032	0.502445	0.383587	0.886032	0.502445	0.383587	0	0	0	0.881222	0
_D:	0	19	"TRAIN"	4	4	"4_S+T+"	"01"	"048"	""	50	11.0246	0.0173611	0.890806	0.551754	0.339053	0.890806	0.551754	0.339053	0	0	0	0.867505	0
_D:	0	19	"TRAIN"	5	5	"4_S+T+"	"01"	"060"	""	50	10.3233	0.0164931	0.906081	0.527911	0.37817	0.906081	0.527911	0.37817	0	0	0	0.85741	0
_D:	0	19	"TRAIN"	6	6	"4_S+T+"	"01"	"072"	""	50	9.66562	0.0143229	0.911546	0.533387	0.378158	0.911546	0.533387	0.378158	0	0	0	0.844853	0
_D:	0	19	"TRAIN"	7	7	"4_S+T+"	"01"	"084"	""	50	10.0005	0.0147569	0.912665	0.489256	0.423409	0.912665	0.489256	0.423409	0	0	0	0.854454	0
_D:	0	19	"TRAIN"	8	8	"4_S+T+"	"01"	"096"	""	50	9.35209	0.0134549	0.905602	0.499317	0.406285	0.905602	0.499317	0.406285	0	0	0	0.872925	0
_D:	0	19	"TRAIN"	9	9	"4_S+T+"	"01"	"108"	""	50	11.0283	0.0177951	0.875439	0.425827	0.449613	0.875439	0.425827	0.449613	0	0	0	0.865231	0
_D:	0	19	"TRAIN"	10	10	"4_S+T+"	"01"	"120"	""	50	11.3378	0.016059	0.875586	0.302907	0.572679	0.875586	0.302907	0.572679	0	0	0	0.85285	0
_D:	0	19	"TRAIN"	11	11	"4_S+T+"	"01"	"132"	""	50	13.2793	0.0195312	0.860065	0.415827	0.444238	0.860065	0.415827	0.444238	0	0	0	0.811595	0
